"trial","deckA","deckB","deckC","deckD","wins","losses","subjID","deck","net"
142,0,1,0,0,100,0,"13",2,100
143,0,1,0,0,100,0,"13",2,100
144,0,1,0,0,100,0,"13",2,100
145,0,1,0,0,100,0,"13",2,100
146,0,1,0,0,100,0,"13",2,100
147,0,1,0,0,100,0,"13",2,100
148,0,1,0,0,100,0,"13",2,100
149,0,1,0,0,100,0,"13",2,100
150,0,1,0,0,100,0,"13",2,100
1,0,0,0,1,50,0,"14",4,50
2,0,0,1,0,50,0,"14",3,50
3,0,1,0,0,100,0,"14",2,100
4,1,0,0,0,100,0,"14",1,100
5,0,0,0,1,50,0,"14",4,50
6,0,0,1,0,50,-50,"14",3,0
7,1,0,0,0,100,0,"14",1,100
8,0,1,0,0,100,0,"14",2,100
9,0,1,0,0,100,-1250,"14",2,-1150
10,0,1,0,0,100,0,"14",2,100
11,0,1,0,0,100,0,"14",2,100
12,1,0,0,0,100,-300,"14",1,-200
13,1,0,0,0,100,-350,"14",1,-250
14,0,1,0,0,100,0,"14",2,100
15,0,1,0,0,100,0,"14",2,100
16,1,0,0,0,100,-150,"14",1,-50
17,1,0,0,0,100,-250,"14",1,-150
18,1,0,0,0,100,-200,"14",1,-100
19,1,0,0,0,100,0,"14",1,100
20,0,1,0,0,100,0,"14",2,100
21,0,0,0,1,50,-250,"14",4,-200
22,0,0,1,0,50,0,"14",3,50
23,0,1,0,0,100,0,"14",2,100
24,0,1,0,0,100,0,"14",2,100
25,0,1,0,0,100,0,"14",2,100
26,0,1,0,0,100,0,"14",2,100
27,0,1,0,0,100,0,"14",2,100
28,0,1,0,0,100,0,"14",2,100
29,0,1,0,0,100,0,"14",2,100
30,0,1,0,0,100,0,"14",2,100
31,0,1,0,0,100,0,"14",2,100
32,0,1,0,0,100,0,"14",2,100
33,1,0,0,0,100,0,"14",1,100
34,1,0,0,0,100,0,"14",1,100
35,1,0,0,0,100,-250,"14",1,-150
36,0,1,0,0,100,0,"14",2,100
37,0,1,0,0,100,-1250,"14",2,-1150
38,1,0,0,0,100,-200,"14",1,-100
39,0,1,0,0,100,0,"14",2,100
40,0,1,0,0,100,0,"14",2,100
41,0,1,0,0,100,0,"14",2,100
42,0,1,0,0,100,-1250,"14",2,-1150
43,0,1,0,0,100,0,"14",2,100
44,0,1,0,0,100,0,"14",2,100
45,0,1,0,0,100,0,"14",2,100
46,0,1,0,0,100,0,"14",2,100
47,0,1,0,0,100,0,"14",2,100
48,0,1,0,0,100,0,"14",2,100
49,0,1,0,0,100,0,"14",2,100
50,0,1,0,0,100,0,"14",2,100
51,0,1,0,0,100,0,"14",2,100
52,0,1,0,0,100,0,"14",2,100
53,0,1,0,0,100,-1250,"14",2,-1150
54,0,1,0,0,100,0,"14",2,100
55,0,1,0,0,100,0,"14",2,100
56,0,1,0,0,100,0,"14",2,100
57,0,1,0,0,100,0,"14",2,100
58,0,1,0,0,100,0,"14",2,100
59,1,0,0,0,100,0,"14",1,100
60,1,0,0,0,100,0,"14",1,100
61,1,0,0,0,100,-350,"14",1,-250
62,1,0,0,0,100,0,"14",1,100
63,1,0,0,0,100,-300,"14",1,-200
64,1,0,0,0,100,0,"14",1,100
65,1,0,0,0,100,0,"14",1,100
66,0,1,0,0,100,0,"14",2,100
67,0,1,0,0,100,0,"14",2,100
68,0,1,0,0,100,0,"14",2,100
69,0,1,0,0,100,0,"14",2,100
70,0,1,0,0,100,0,"14",2,100
71,0,1,0,0,100,0,"14",2,100
72,1,0,0,0,100,-150,"14",1,-50
73,0,1,0,0,100,0,"14",2,100
74,1,0,0,0,100,-300,"14",1,-200
75,0,1,0,0,100,-1250,"14",2,-1150
76,1,0,0,0,100,-150,"14",1,-50
77,0,1,0,0,100,0,"14",2,100
78,1,0,0,0,100,-350,"14",1,-250
79,0,1,0,0,100,0,"14",2,100
80,1,0,0,0,100,0,"14",1,100
81,0,1,0,0,100,-1250,"14",2,-1150
82,1,0,0,0,100,-200,"14",1,-100
83,0,1,0,0,100,0,"14",2,100
84,1,0,0,0,100,0,"14",1,100
85,1,0,0,0,100,0,"14",1,100
86,1,0,0,0,100,-250,"14",1,-150
87,1,0,0,0,100,0,"14",1,100
88,1,0,0,0,100,0,"14",1,100
89,1,0,0,0,100,-250,"14",1,-150
90,1,0,0,0,100,0,"14",1,100
91,0,1,0,0,100,0,"14",2,100
92,0,1,0,0,100,0,"14",2,100
93,0,1,0,0,100,0,"14",2,100
94,0,1,0,0,100,0,"14",2,100
95,0,1,0,0,100,0,"14",2,100
96,0,1,0,0,100,0,"14",2,100
97,0,1,0,0,100,0,"14",2,100
98,0,1,0,0,100,0,"14",2,100
99,0,1,0,0,100,0,"14",2,100
100,0,1,0,0,100,0,"14",2,100
101,0,1,0,0,100,0,"14",2,100
102,0,1,0,0,100,-1250,"14",2,-1150
103,0,1,0,0,100,0,"14",2,100
104,0,1,0,0,100,0,"14",2,100
105,0,1,0,0,100,0,"14",2,100
106,0,1,0,0,100,0,"14",2,100
107,0,1,0,0,100,0,"14",2,100
108,0,1,0,0,100,0,"14",2,100
109,0,1,0,0,100,0,"14",2,100
110,0,1,0,0,100,0,"14",2,100
111,0,1,0,0,100,0,"14",2,100
112,0,1,0,0,100,0,"14",2,100
113,0,1,0,0,100,0,"14",2,100
114,0,1,0,0,100,0,"14",2,100
115,0,1,0,0,100,0,"14",2,100
116,0,1,0,0,100,-1250,"14",2,-1150
117,0,1,0,0,100,0,"14",2,100
118,0,1,0,0,100,0,"14",2,100
119,0,1,0,0,100,0,"14",2,100
120,0,1,0,0,100,0,"14",2,100
121,0,1,0,0,100,0,"14",2,100
122,0,1,0,0,100,0,"14",2,100
123,0,1,0,0,100,-1250,"14",2,-1150
124,0,1,0,0,100,0,"14",2,100
125,0,1,0,0,100,0,"14",2,100
126,0,1,0,0,100,0,"14",2,100
127,0,1,0,0,100,0,"14",2,100
128,1,0,0,0,100,-150,"14",1,-50
129,1,0,0,0,100,-200,"14",1,-100
130,1,0,0,0,100,0,"14",1,100
131,1,0,0,0,100,0,"14",1,100
132,1,0,0,0,100,0,"14",1,100
133,1,0,0,0,100,-300,"14",1,-200
134,1,0,0,0,100,-350,"14",1,-250
135,1,0,0,0,100,0,"14",1,100
136,0,1,0,0,100,0,"14",2,100
137,0,1,0,0,100,0,"14",2,100
138,0,1,0,0,100,0,"14",2,100
139,0,1,0,0,100,0,"14",2,100
140,1,0,0,0,100,0,"14",1,100
141,1,0,0,0,100,0,"14",1,100
142,0,1,0,0,100,0,"14",2,100
143,1,0,0,0,100,0,"14",1,100
144,1,0,0,0,100,0,"14",1,100
145,1,0,0,0,100,-300,"14",1,-200
146,1,0,0,0,100,-200,"14",1,-100
147,0,1,0,0,100,0,"14",2,100
148,0,1,0,0,100,0,"14",2,100
149,0,1,0,0,100,0,"14",2,100
150,0,1,0,0,100,0,"14",2,100
1,1,0,0,0,100,0,"15",1,100
2,1,0,0,0,100,-200,"15",1,-100
3,0,1,0,0,100,0,"15",2,100
4,0,0,0,1,50,0,"15",4,50
5,0,1,0,0,100,0,"15",2,100
6,0,1,0,0,100,0,"15",2,100
7,0,0,1,0,50,-50,"15",3,0
8,1,0,0,0,100,0,"15",1,100
9,1,0,0,0,100,-250,"15",1,-150
10,0,1,0,0,100,0,"15",2,100
11,0,1,0,0,100,0,"15",2,100
12,0,1,0,0,100,-1250,"15",2,-1150
13,0,1,0,0,100,0,"15",2,100
14,1,0,0,0,100,0,"15",1,100
15,0,0,0,1,50,0,"15",4,50
16,0,0,1,0,50,0,"15",3,50
17,1,0,0,0,100,0,"15",1,100
18,1,0,0,0,100,-350,"15",1,-250
19,1,0,0,0,100,-150,"15",1,-50
20,0,1,0,0,100,0,"15",2,100
21,0,1,0,0,100,0,"15",2,100
22,0,1,0,0,100,0,"15",2,100
23,0,1,0,0,100,-1250,"15",2,-1150
24,0,1,0,0,100,0,"15",2,100
25,0,1,0,0,100,0,"15",2,100
26,1,0,0,0,100,0,"15",1,100
27,1,0,0,0,100,-300,"15",1,-200
28,0,0,0,1,50,0,"15",4,50
29,0,0,1,0,50,0,"15",3,50
30,1,0,0,0,100,0,"15",1,100
31,0,1,0,0,100,0,"15",2,100
32,1,0,0,0,100,0,"15",1,100
33,0,1,0,0,100,0,"15",2,100
34,1,0,0,0,100,0,"15",1,100
35,0,1,0,0,100,0,"15",2,100
36,1,0,0,0,100,-250,"15",1,-150
37,1,0,0,0,100,-350,"15",1,-250
38,0,1,0,0,100,0,"15",2,100
39,0,1,0,0,100,0,"15",2,100
40,0,1,0,0,100,0,"15",2,100
41,1,0,0,0,100,-200,"15",1,-100
42,0,1,0,0,100,0,"15",2,100
43,0,1,0,0,100,0,"15",2,100
44,0,1,0,0,100,0,"15",2,100
45,0,1,0,0,100,-1250,"15",2,-1150
46,1,0,0,0,100,0,"15",1,100
47,1,0,0,0,100,0,"15",1,100
48,1,0,0,0,100,-150,"15",1,-50
49,0,0,1,0,50,-50,"15",3,0
50,0,0,0,1,50,0,"15",4,50
51,0,0,0,1,50,0,"15",4,50
52,0,0,0,1,50,0,"15",4,50
53,0,0,0,1,50,0,"15",4,50
54,0,1,0,0,100,0,"15",2,100
55,0,1,0,0,100,0,"15",2,100
56,0,1,0,0,100,0,"15",2,100
57,0,1,0,0,100,0,"15",2,100
58,0,1,0,0,100,0,"15",2,100
59,0,1,0,0,100,0,"15",2,100
60,0,1,0,0,100,0,"15",2,100
61,0,1,0,0,100,0,"15",2,100
62,0,1,0,0,100,0,"15",2,100
63,0,1,0,0,100,0,"15",2,100
64,0,1,0,0,100,0,"15",2,100
65,0,1,0,0,100,0,"15",2,100
66,0,1,0,0,100,0,"15",2,100
67,0,1,0,0,100,-1250,"15",2,-1150
68,1,0,0,0,100,-300,"15",1,-200
69,0,1,0,0,100,0,"15",2,100
70,0,1,0,0,100,0,"15",2,100
71,0,1,0,0,100,0,"15",2,100
72,0,1,0,0,100,0,"15",2,100
73,0,1,0,0,100,-1250,"15",2,-1150
74,1,0,0,0,100,0,"15",1,100
75,0,0,1,0,50,0,"15",3,50
76,1,0,0,0,100,-200,"15",1,-100
77,0,1,0,0,100,0,"15",2,100
78,0,1,0,0,100,0,"15",2,100
79,0,1,0,0,100,0,"15",2,100
80,0,1,0,0,100,0,"15",2,100
81,0,1,0,0,100,0,"15",2,100
82,0,1,0,0,100,0,"15",2,100
83,0,1,0,0,100,0,"15",2,100
84,0,1,0,0,100,0,"15",2,100
85,0,1,0,0,100,0,"15",2,100
86,0,1,0,0,100,0,"15",2,100
87,0,1,0,0,100,-1250,"15",2,-1150
88,1,0,0,0,100,0,"15",1,100
89,1,0,0,0,100,-350,"15",1,-250
90,1,0,0,0,100,0,"15",1,100
91,1,0,0,0,100,-150,"15",1,-50
92,1,0,0,0,100,-300,"15",1,-200
93,0,1,0,0,100,0,"15",2,100
94,0,1,0,0,100,0,"15",2,100
95,0,1,0,0,100,0,"15",2,100
96,0,1,0,0,100,0,"15",2,100
97,0,1,0,0,100,0,"15",2,100
98,0,1,0,0,100,0,"15",2,100
99,0,1,0,0,100,0,"15",2,100
100,0,1,0,0,100,0,"15",2,100
101,0,1,0,0,100,0,"15",2,100
102,0,1,0,0,100,0,"15",2,100
103,0,1,0,0,100,0,"15",2,100
104,0,1,0,0,100,0,"15",2,100
105,0,1,0,0,100,-1250,"15",2,-1150
106,1,0,0,0,100,0,"15",1,100
107,1,0,0,0,100,0,"15",1,100
108,1,0,0,0,100,-250,"15",1,-150
109,0,0,0,1,50,-250,"15",4,-200
110,0,1,0,0,100,0,"15",2,100
111,0,1,0,0,100,0,"15",2,100
112,0,1,0,0,100,0,"15",2,100
113,0,1,0,0,100,0,"15",2,100
114,0,1,0,0,100,0,"15",2,100
115,0,1,0,0,100,0,"15",2,100
116,0,1,0,0,100,0,"15",2,100
117,0,1,0,0,100,0,"15",2,100
118,0,1,0,0,100,0,"15",2,100
119,0,1,0,0,100,0,"15",2,100
120,0,1,0,0,100,0,"15",2,100
121,0,1,0,0,100,0,"15",2,100
122,0,1,0,0,100,0,"15",2,100
123,0,1,0,0,100,-1250,"15",2,-1150
124,1,0,0,0,100,-250,"15",1,-150
125,0,1,0,0,100,0,"15",2,100
126,0,1,0,0,100,0,"15",2,100
127,0,1,0,0,100,0,"15",2,100
128,0,1,0,0,100,0,"15",2,100
129,0,1,0,0,100,-1250,"15",2,-1150
130,1,0,0,0,100,0,"15",1,100
131,1,0,0,0,100,-300,"15",1,-200
132,0,1,0,0,100,0,"15",2,100
133,0,1,0,0,100,0,"15",2,100
134,0,1,0,0,100,0,"15",2,100
135,0,1,0,0,100,0,"15",2,100
136,1,0,0,0,100,0,"15",1,100
137,0,1,0,0,100,0,"15",2,100
138,1,0,0,0,100,0,"15",1,100
139,0,1,0,0,100,0,"15",2,100
140,1,0,0,0,100,0,"15",1,100
141,0,1,0,0,100,0,"15",2,100
142,1,0,0,0,100,0,"15",1,100
143,0,1,0,0,100,-1250,"15",2,-1150
144,1,0,0,0,100,-200,"15",1,-100
145,0,1,0,0,100,0,"15",2,100
146,0,1,0,0,100,0,"15",2,100
147,1,0,0,0,100,-150,"15",1,-50
148,0,1,0,0,100,0,"15",2,100
149,0,1,0,0,100,0,"15",2,100
150,0,1,0,0,100,0,"15",2,100
1,1,0,0,0,100,0,"16",1,100
2,0,0,1,0,50,-50,"16",3,0
3,1,0,0,0,100,-200,"16",1,-100
4,0,1,0,0,100,0,"16",2,100
5,0,0,0,1,50,0,"16",4,50
6,1,0,0,0,100,0,"16",1,100
7,0,0,1,0,50,0,"16",3,50
8,0,0,0,1,50,0,"16",4,50
9,0,0,0,1,50,0,"16",4,50
10,0,1,0,0,100,0,"16",2,100
11,0,0,1,0,50,0,"16",3,50
12,1,0,0,0,100,-350,"16",1,-250
13,0,0,1,0,50,-50,"16",3,0
14,0,0,0,1,50,0,"16",4,50
15,0,0,0,1,50,0,"16",4,50
16,0,1,0,0,100,0,"16",2,100
17,1,0,0,0,100,-150,"16",1,-50
18,0,0,1,0,50,0,"16",3,50
19,0,1,0,0,100,0,"16",2,100
20,0,0,0,1,50,0,"16",4,50
21,0,1,0,0,100,0,"16",2,100
22,0,0,1,0,50,0,"16",3,50
23,1,0,0,0,100,0,"16",1,100
24,0,1,0,0,100,0,"16",2,100
25,0,0,0,1,50,0,"16",4,50
26,0,1,0,0,100,0,"16",2,100
27,1,0,0,0,100,0,"16",1,100
28,0,0,1,0,50,-50,"16",3,0
29,1,0,0,0,100,-300,"16",1,-200
30,0,0,0,1,50,0,"16",4,50
31,0,0,0,1,50,0,"16",4,50
32,0,1,0,0,100,0,"16",2,100
33,1,0,0,0,100,0,"16",1,100
34,0,0,1,0,50,-50,"16",3,0
35,1,0,0,0,100,-250,"16",1,-150
36,0,1,0,0,100,-1250,"16",2,-1150
37,0,1,0,0,100,0,"16",2,100
38,0,0,0,1,50,-250,"16",4,-200
39,0,0,1,0,50,0,"16",3,50
40,0,1,0,0,100,0,"16",2,100
41,0,0,1,0,50,-50,"16",3,0
42,0,1,0,0,100,0,"16",2,100
43,1,0,0,0,100,0,"16",1,100
44,0,1,0,0,100,0,"16",2,100
45,1,0,0,0,100,-350,"16",1,-250
46,0,0,0,1,50,0,"16",4,50
47,0,1,0,0,100,0,"16",2,100
48,0,0,1,0,50,-50,"16",3,0
49,0,1,0,0,100,-1250,"16",2,-1150
50,0,0,0,1,50,0,"16",4,50
51,0,1,0,0,100,0,"16",2,100
52,0,0,1,0,50,-50,"16",3,0
53,1,0,0,0,100,-300,"16",1,-200
54,0,0,0,1,50,-250,"16",4,-200
55,0,1,0,0,100,0,"16",2,100
56,0,1,0,0,100,0,"16",2,100
57,0,1,0,0,100,0,"16",2,100
58,0,1,0,0,100,0,"16",2,100
59,0,0,1,0,50,0,"16",3,50
60,0,1,0,0,100,0,"16",2,100
61,0,1,0,0,100,0,"16",2,100
62,0,0,1,0,50,0,"16",3,50
63,0,1,0,0,100,0,"16",2,100
64,0,0,1,0,50,0,"16",3,50
65,0,1,0,0,100,0,"16",2,100
66,0,0,1,0,50,-50,"16",3,0
67,0,1,0,0,100,0,"16",2,100
68,0,0,0,1,50,0,"16",4,50
69,0,1,0,0,100,0,"16",2,100
70,0,0,0,1,50,0,"16",4,50
71,0,1,0,0,100,0,"16",2,100
72,0,0,0,1,50,0,"16",4,50
73,0,1,0,0,100,0,"16",2,100
74,0,0,0,1,50,0,"16",4,50
75,0,1,0,0,100,0,"16",2,100
76,0,0,0,1,50,0,"16",4,50
77,0,1,0,0,100,-1250,"16",2,-1150
78,1,0,0,0,100,-150,"16",1,-50
79,0,0,1,0,50,0,"16",3,50
80,1,0,0,0,100,0,"16",1,100
81,0,0,1,0,50,-50,"16",3,0
82,0,0,1,0,50,0,"16",3,50
83,1,0,0,0,100,0,"16",1,100
84,1,0,0,0,100,-250,"16",1,-150
85,0,0,0,1,50,0,"16",4,50
86,0,1,0,0,100,0,"16",2,100
87,0,0,0,1,50,0,"16",4,50
88,0,1,0,0,100,0,"16",2,100
89,0,0,0,1,50,0,"16",4,50
90,0,1,0,0,100,-1250,"16",2,-1150
91,0,0,1,0,50,-50,"16",3,0
92,1,0,0,0,100,0,"16",1,100
93,0,0,1,0,50,-50,"16",3,0
94,0,0,0,1,50,0,"16",4,50
95,1,0,0,0,100,-200,"16",1,-100
96,0,0,1,0,50,0,"16",3,50
97,0,0,1,0,50,0,"16",3,50
98,0,0,0,1,50,0,"16",4,50
99,0,0,1,0,50,0,"16",3,50
100,0,0,0,1,50,0,"16",4,50
101,0,0,1,0,50,-50,"16",3,0
102,0,0,0,1,50,0,"16",4,50
103,1,0,0,0,100,0,"16",1,100
104,0,0,0,1,50,0,"16",4,50
105,1,0,0,0,100,0,"16",1,100
106,0,0,0,1,50,0,"16",4,50
107,1,0,0,0,100,-250,"16",1,-150
108,0,0,0,1,50,0,"16",4,50
109,0,0,1,0,50,-50,"16",3,0
110,0,1,0,0,100,0,"16",2,100
111,0,0,0,1,50,0,"16",4,50
112,0,1,0,0,100,0,"16",2,100
113,0,0,1,0,50,-50,"16",3,0
114,1,0,0,0,100,0,"16",1,100
115,1,0,0,0,100,-300,"16",1,-200
116,0,0,0,1,50,-250,"16",4,-200
117,0,1,0,0,100,0,"16",2,100
118,0,1,0,0,100,0,"16",2,100
119,0,0,1,0,50,0,"16",3,50
120,0,1,0,0,100,0,"16",2,100
121,0,0,0,1,50,0,"16",4,50
122,0,0,1,0,50,-50,"16",3,0
123,0,0,0,1,50,0,"16",4,50
124,0,0,1,0,50,0,"16",3,50
125,1,0,0,0,100,-150,"16",1,-50
126,0,0,0,1,50,0,"16",4,50
127,0,1,0,0,100,0,"16",2,100
128,0,0,0,1,50,0,"16",4,50
129,0,0,1,0,50,-50,"16",3,0
130,1,0,0,0,100,-350,"16",1,-250
131,0,0,0,1,50,0,"16",4,50
132,0,1,0,0,100,0,"16",2,100
133,0,0,0,1,50,0,"16",4,50
134,0,1,0,0,100,0,"16",2,100
135,0,0,0,1,50,0,"16",4,50
136,0,0,1,0,50,0,"16",3,50
137,1,0,0,0,100,0,"16",1,100
138,0,0,1,0,50,-50,"16",3,0
139,0,0,0,1,50,-250,"16",4,-200
140,0,1,0,0,100,-1250,"16",2,-1150
141,1,0,0,0,100,0,"16",1,100
142,0,1,0,0,100,0,"16",2,100
143,0,0,0,1,50,0,"16",4,50
144,0,1,0,0,100,0,"16",2,100
145,0,0,0,1,50,0,"16",4,50
146,0,1,0,0,100,0,"16",2,100
147,0,0,0,1,50,0,"16",4,50
148,0,0,1,0,50,0,"16",3,50
149,0,1,0,0,100,0,"16",2,100
150,0,0,0,1,50,0,"16",4,50
1,0,1,0,0,100,0,"17",2,100
2,0,0,1,0,50,-50,"17",3,0
3,0,1,0,0,100,0,"17",2,100
4,0,0,0,1,50,0,"17",4,50
5,1,0,0,0,100,-200,"17",1,-100
6,0,0,1,0,50,0,"17",3,50
7,0,0,1,0,50,-50,"17",3,0
8,0,1,0,0,100,-1250,"17",2,-1150
9,0,0,0,1,50,0,"17",4,50
10,1,0,0,0,100,0,"17",1,100
11,0,1,0,0,100,0,"17",2,100
12,0,0,1,0,50,-50,"17",3,0
13,0,0,0,1,50,-250,"17",4,-200
14,0,0,0,1,50,0,"17",4,50
15,1,0,0,0,100,-300,"17",1,-200
16,0,1,0,0,100,0,"17",2,100
17,0,0,1,0,50,0,"17",3,50
18,0,1,0,0,100,0,"17",2,100
19,1,0,0,0,100,0,"17",1,100
20,0,1,0,0,100,0,"17",2,100
21,0,0,0,1,50,0,"17",4,50
22,0,0,0,1,50,0,"17",4,50
23,0,1,0,0,100,0,"17",2,100
24,1,0,0,0,100,-350,"17",1,-250
25,0,0,1,0,50,-50,"17",3,0
26,0,0,0,1,50,0,"17",4,50
27,0,1,0,0,100,0,"17",2,100
28,0,0,1,0,50,0,"17",3,50
29,0,0,0,1,50,0,"17",4,50
30,0,1,0,0,100,0,"17",2,100
31,1,0,0,0,100,0,"17",1,100
32,0,0,0,1,50,0,"17",4,50
33,0,1,0,0,100,-1250,"17",2,-1150
34,0,0,1,0,50,0,"17",3,50
35,0,1,0,0,100,0,"17",2,100
36,1,0,0,0,100,0,"17",1,100
37,0,0,1,0,50,0,"17",3,50
38,0,1,0,0,100,0,"17",2,100
39,0,0,0,1,50,0,"17",4,50
40,1,0,0,0,100,-250,"17",1,-150
41,0,1,0,0,100,0,"17",2,100
42,0,0,0,1,50,0,"17",4,50
43,0,0,1,0,50,-50,"17",3,0
44,0,1,0,0,100,0,"17",2,100
45,1,0,0,0,100,0,"17",1,100
46,0,0,0,1,50,0,"17",4,50
47,0,0,0,1,50,-250,"17",4,-200
48,1,0,0,0,100,-150,"17",1,-50
49,0,1,0,0,100,0,"17",2,100
50,0,0,1,0,50,0,"17",3,50
51,0,0,0,1,50,0,"17",4,50
52,0,1,0,0,100,0,"17",2,100
53,1,0,0,0,100,-300,"17",1,-200
54,0,0,1,0,50,0,"17",3,50
55,0,0,0,1,50,0,"17",4,50
56,0,1,0,0,100,0,"17",2,100
57,0,0,1,0,50,0,"17",3,50
58,1,0,0,0,100,-200,"17",1,-100
59,0,1,0,0,100,0,"17",2,100
60,0,0,0,1,50,0,"17",4,50
61,0,0,1,0,50,-50,"17",3,0
62,0,0,1,0,50,-50,"17",3,0
63,0,0,1,0,50,-50,"17",3,0
64,0,1,0,0,100,0,"17",2,100
65,0,1,0,0,100,0,"17",2,100
66,0,1,0,0,100,0,"17",2,100
67,1,0,0,0,100,0,"17",1,100
68,1,0,0,0,100,0,"17",1,100
69,1,0,0,0,100,0,"17",1,100
70,1,0,0,0,100,-150,"17",1,-50
71,0,1,0,0,100,0,"17",2,100
72,0,1,0,0,100,0,"17",2,100
73,0,0,0,1,50,0,"17",4,50
74,0,1,0,0,100,0,"17",2,100
75,0,1,0,0,100,0,"17",2,100
76,1,0,0,0,100,-350,"17",1,-250
77,0,1,0,0,100,0,"17",2,100
78,0,1,0,0,100,0,"17",2,100
79,0,1,0,0,100,-1250,"17",2,-1150
80,1,0,0,0,100,0,"17",1,100
81,1,0,0,0,100,0,"17",1,100
82,1,0,0,0,100,-250,"17",1,-150
83,0,1,0,0,100,0,"17",2,100
84,0,1,0,0,100,0,"17",2,100
85,0,1,0,0,100,0,"17",2,100
86,1,0,0,0,100,0,"17",1,100
87,1,0,0,0,100,0,"17",1,100
88,1,0,0,0,100,-300,"17",1,-200
89,0,1,0,0,100,0,"17",2,100
90,0,1,0,0,100,0,"17",2,100
91,0,1,0,0,100,0,"17",2,100
92,1,0,0,0,100,0,"17",1,100
93,1,0,0,0,100,-150,"17",1,-50
94,1,0,0,0,100,-250,"17",1,-150
95,0,1,0,0,100,0,"17",2,100
96,0,1,0,0,100,-1250,"17",2,-1150
97,1,0,0,0,100,-350,"17",1,-250
98,0,0,0,1,50,0,"17",4,50
99,0,0,1,0,50,-50,"17",3,0
100,0,0,0,1,50,0,"17",4,50
101,0,0,0,1,50,0,"17",4,50
102,0,0,0,1,50,0,"17",4,50
103,0,0,0,1,50,0,"17",4,50
104,0,0,0,1,50,0,"17",4,50
105,0,0,0,1,50,0,"17",4,50
106,0,0,0,1,50,0,"17",4,50
107,0,0,0,1,50,0,"17",4,50
108,0,0,0,1,50,0,"17",4,50
109,0,0,0,1,50,0,"17",4,50
110,0,1,0,0,100,0,"17",2,100
111,0,1,0,0,100,0,"17",2,100
112,0,1,0,0,100,0,"17",2,100
113,1,0,0,0,100,0,"17",1,100
114,1,0,0,0,100,0,"17",1,100
115,1,0,0,0,100,-200,"17",1,-100
116,0,1,0,0,100,0,"17",2,100
117,0,1,0,0,100,0,"17",2,100
118,0,1,0,0,100,0,"17",2,100
119,1,0,0,0,100,0,"17",1,100
120,1,0,0,0,100,-300,"17",1,-200
121,0,1,0,0,100,-1250,"17",2,-1150
122,0,0,0,1,50,-250,"17",4,-200
123,0,0,1,0,50,-50,"17",3,0
124,0,1,0,0,100,0,"17",2,100
125,0,1,0,0,100,0,"17",2,100
126,0,1,0,0,100,0,"17",2,100
127,1,0,0,0,100,0,"17",1,100
128,1,0,0,0,100,-250,"17",1,-150
129,0,1,0,0,100,0,"17",2,100
130,0,1,0,0,100,0,"17",2,100
131,0,1,0,0,100,0,"17",2,100
132,1,0,0,0,100,0,"17",1,100
133,1,0,0,0,100,-200,"17",1,-100
134,0,1,0,0,100,0,"17",2,100
135,0,1,0,0,100,0,"17",2,100
136,0,1,0,0,100,0,"17",2,100
137,1,0,0,0,100,0,"17",1,100
138,1,0,0,0,100,0,"17",1,100
139,1,0,0,0,100,-150,"17",1,-50
140,0,1,0,0,100,0,"17",2,100
141,0,1,0,0,100,0,"17",2,100
142,0,1,0,0,100,0,"17",2,100
143,1,0,0,0,100,-350,"17",1,-250
144,0,1,0,0,100,-1250,"17",2,-1150
145,0,0,0,1,50,0,"17",4,50
146,0,1,0,0,100,0,"17",2,100
147,0,1,0,0,100,0,"17",2,100
148,0,1,0,0,100,0,"17",2,100
149,0,1,0,0,100,0,"17",2,100
150,0,0,0,1,50,0,"17",4,50
1,0,0,1,0,50,0,"18",3,50
2,1,0,0,0,100,-350,"18",1,-250
3,0,0,1,0,50,-50,"18",3,0
4,0,0,1,0,50,-50,"18",3,0
5,0,1,0,0,100,0,"18",2,100
6,0,0,0,1,50,0,"18",4,50
7,0,0,0,1,50,0,"18",4,50
8,0,0,0,1,50,0,"18",4,50
9,0,0,0,1,50,0,"18",4,50
10,0,0,0,1,50,0,"18",4,50
11,0,0,0,1,50,0,"18",4,50
12,0,1,0,0,100,-1250,"18",2,-1150
13,0,0,0,1,50,0,"18",4,50
14,1,0,0,0,100,0,"18",1,100
15,0,0,0,1,50,0,"18",4,50
16,0,0,1,0,50,0,"18",3,50
17,1,0,0,0,100,-150,"18",1,-50
18,0,0,0,1,50,-250,"18",4,-200
19,0,0,1,0,50,-50,"18",3,0
20,0,0,0,1,50,0,"18",4,50
21,0,0,0,1,50,-250,"18",4,-200
22,0,0,0,1,50,0,"18",4,50
23,0,0,0,1,50,0,"18",4,50
24,1,0,0,0,100,0,"18",1,100
25,0,1,0,0,100,0,"18",2,100
26,0,0,0,1,50,0,"18",4,50
27,0,0,0,1,50,0,"18",4,50
28,0,0,0,1,50,0,"18",4,50
29,0,0,1,0,50,0,"18",3,50
30,0,0,0,1,50,0,"18",4,50
31,0,0,0,1,50,0,"18",4,50
32,1,0,0,0,100,0,"18",1,100
33,0,0,0,1,50,0,"18",4,50
34,0,0,1,0,50,0,"18",3,50
35,0,0,1,0,50,-50,"18",3,0
36,0,0,0,1,50,0,"18",4,50
37,0,0,0,1,50,0,"18",4,50
38,1,0,0,0,100,-250,"18",1,-150
39,0,0,0,1,50,0,"18",4,50
