index,parameter,value
957,K,2.16029282052808
958,K,1.61473578168211
959,K,1.70901602152567
960,K,2.0477894483512
961,K,2.19975179640498
962,K,1.96395197183469
963,K,2.04791190252225
964,K,2.38300681121143
965,K,1.97616051257212
966,K,2.02428486573454
967,K,2.03622561489171
968,K,2.04629672886947
969,K,2.02450759866782
970,K,2.27047118727252
971,K,2.21554747569929
972,K,1.84047435499952
973,K,2.08059194773663
974,K,2.31594674718156
975,K,2.47980979259113
976,K,2.1828502712259
977,K,2.06148798915943
978,K,2.10194395024205
979,K,2.26068239937998
980,K,2.32474466817866
981,K,2.26107087242029
982,K,2.15711165726236
983,K,2.12164389727319
984,K,2.22935461482523
985,K,2.63236893591809
986,K,1.93260548880536
987,K,2.46540609188326
988,K,2.07036393699624
989,K,2.20650210612059
990,K,2.07107842950135
991,K,2.26422990088753
992,K,2.24138041548088
993,K,2.36162790881562
994,K,1.8742678880161
995,K,1.94102852239458
996,K,1.69594310897663
997,K,2.34990685423274
998,K,2.11675929196517
999,K,2.28665651380734
1000,K,2.33706778416374
1001,K,2.33898150526771
1002,K,1.84631812675835
1003,K,1.99169464520961
1004,K,2.85169648591241
1005,K,2.13502311364257
1006,K,1.74598888607737
1007,K,2.45628097066841
1008,K,1.89971881547513
1009,K,2.34836901341467
1010,K,1.97448124753594
1011,K,2.24953589584461
1012,K,2.30372080891848
1013,K,1.78099780017759
1014,K,2.2765755828777
1015,K,2.25914026948235
1016,K,2.31909622428051
1017,K,2.12964107722759
1018,K,1.85697659010409
1019,K,2.48772995621194
1020,K,2.14443278007984
1021,K,2.20377661204853
1022,K,2.2357309380622
1023,K,1.96596093722183
1024,K,2.01215176949792
1025,K,2.41534017930125
1026,K,2.22324941522262
1027,K,2.18090419198544
1028,K,1.9827209196577
1029,K,2.27791309329893
1030,K,2.15503844123344
1031,K,2.58030200632953
1032,K,2.20040234458783
1033,K,2.23443174282276
1034,K,2.21417760207065
1035,K,2.49739662634744
1036,K,1.88928076306234
1037,K,2.06081990607544
1038,K,2.34513352876827
1039,K,2.76350025143196
1040,K,2.09711730554694
1041,K,1.94155655786219
1042,K,2.0145500694893
1043,K,2.11446952169062
1044,K,2.47267831051185
