index,parameter,value
1088,K,2.01316862904472
1089,K,2.073379319292
1090,K,2.02440517881448
1091,K,1.71431463635467
1092,K,1.88098871688559
1093,K,1.87879968155788
1094,K,1.94532914779636
1095,K,2.07171583880274
1096,K,1.99025685138592
1097,K,1.70430149295688
1098,K,2.03057491041118
1099,K,2.29377822206017
1100,K,1.94329396749121
1101,K,1.78760266897307
1102,K,1.925540023269
1103,K,1.76805975206087
1104,K,1.97262987847353
1105,K,2.09635860998383
1106,K,1.78256773761959
1107,K,1.90916715883477
1108,K,1.88871330059458
1109,K,1.83245160312348
1110,K,1.8672880259639
1111,K,1.70770760004311
1112,K,2.04746617948091
1113,K,1.94909923707526
1114,K,2.2709325647898
1115,K,1.83689974413504
1116,K,2.51983336941956
1117,K,2.00605420500018
1118,K,2.13338958978492
1119,K,2.04393231022608
1120,K,1.90135389938401
1121,K,2.18650257105197
1122,K,2.05501439403845
1123,K,2.13962744422305
1124,K,1.85315525138497
1125,K,2.30688016689057
1126,K,2.10005661556395
1127,K,2.18375277816876
1128,K,2.13907979328967
1129,K,2.32936432121913
1130,K,2.34814094784471
1131,K,1.59013932328334
1132,K,1.84334627592144
1133,K,2.47238264788306
1134,K,1.80838683392476
1135,K,1.89572679823251
1136,K,1.96090137378509
1137,K,1.90151567178857
1138,K,1.79293806958893
1139,K,1.90139299282213
1140,K,2.34085055445721
1141,K,2.05167075497838
1142,K,1.74839098252788
1143,K,2.27730952035169
1144,K,2.15429892049998
1145,K,2.10997005837075
1146,K,1.8436075838101
1147,K,2.1511407478751
1148,K,1.87863492533247
1149,K,1.71747986993789
1150,K,2.28122050435194
1151,K,2.01296629412233
